Location,Category,Business Name,Phone Number,Website URL,Rating,Review Count
Nashik,cafe,Hotel Jannat,086861 51528,N/A,4.1,120
Nashik,cafe,"Chai Ketali, College Road, Nashik",098909 78676,N/A,4.0,1388
Nashik,cafe,Kokani Darbar Restaurant,091723 14866,http://www.kokanidarbar.com/,4.0,4716
Nashik,cafe,Cafe Durga,074999 70510,N/A,4.4,103
Nashik,cafe,Cafe Milano,083081 80805,N/A,4.2,373
Nashik,cafe,"Li'l Bit More- Café , Studio & Stays",082372 37912,N/A,4.8,42
Nashik,cafe,"Domino's Pizza | Satvik Hotel, Nashik",1800 208 1234,https://www.dominos.co.in/store-location/nasik/shop-no-5-ground-floor-hotel-satvik-private-limited,3.8,2503
Nashik,cafe,Cafe DreamBean,N/A,N/A,4.9,19
Nashik,cafe,Cafe creme ashoka marg,088304 79331,N/A,4.1,27
Nashik,cafe,Sippers Choice Chai Cafe,091756 66333,N/A,3.8,1170
Nashik,cafe,Cafe black spoon,088884 15588,http://www.cafeblackspoon.com/,4.5,97
Nashik,cafe,The Empire Cafe and Restsurant,N/A,N/A,4.6,20
Nashik,cafe,Cafe Calido,0253 295 3777,https://sayajihotels.com/enrise-nashik/restaurant/all#caf-calido,4.1,50
Nashik,cafe,OM TEA HOUSE,086058 03344,N/A,4.2,650
Nashik,cafe,Tomato's Nashik Restaurant & Bar,090907 49091,http://tomatos.co.in/,4.2,709
Nashik,cafe,House of Gourmet,091455 55851,https://www.marriott.com/hotels/hotel-information/restaurant/iskcn-courtyard-nashik/,4.6,117
Nashik,cafe,Skylight Cafe,096373 40956,N/A,4.6,135
Nashik,cafe,Cafe Dew,098900 60780,N/A,4.4,391
Nashik,cafe,Stamping Ground,095031 41111,N/A,4.1,1097
Nashik,cafe,# Tag Cafe,N/A,N/A,5.0,2
Nashik,cafe,Nashik Coffee House,0253 231 3226,N/A,3.9,130
Nashik,cafe,Cafe Sanjeevani,098607 25155,N/A,4.6,163
Nashik,cafe,CAFE MANTRALAY,N/A,N/A,5.0,74
Nashik,cafe,Cozy Corner,N/A,https://www.instagram.com/c0zzy.c0rn3r?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,4.9,25
Nashik,cafe,Layerss Cafeteria,083088 82407,https://www.facebook.com/layersscafeteria,4.8,28
Nashik,cafe,Cafe Junction,083083 45698,N/A,4.6,173
Nashik,cafe,ABHIS CAFE NASHIK,098502 64243,N/A,4.8,20
Nashik,cafe,Cafe Blossom,N/A,N/A,4.4,94
Nashik,cafe,Love At Every Bite Cafe And Cakes,0253 403 2654,N/A,4.7,485
Nashik,cafe,BLVD Nashik,083800 39444,http://www.blvdnashik.com/,4.2,2273
Nashik,cafe,Cafe Durga,N/A,N/A,4.1,443
Nashik,cafe,Moody Cafe & Bakers,096233 98389,N/A,4.4,5
Nashik,cafe,Shan E Mohammadi Restaurant(SAYYED LASSI),090285 02784,N/A,4.3,42
Nashik,cafe,Cafe TTMM,080077 84803,N/A,4.2,377
Nashik,cafe,SUKAI Restaurant,096077 76796,N/A,4.3,3
Nashik,cafe,The Cafe Katta®,097300 22113,N/A,4.2,393
Nashik,cafe,SRJ CAFE,081490 05852,N/A,4.4,15
Nashik,cafe,Filmy Cafe | Nashik | 100% Bollywood Themed Experience,N/A,N/A,3.9,47
Nashik,cafe,Cafe Recess,N/A,N/A,4.4,19
Nashik,cafe,Checkers Café,077570 52722,N/A,4.0,331
Nashik,cafe,Cafe spice box,N/A,N/A,4.7,28
Nashik,cafe,NIBBLES Fast Food Fine Dine Cafe,098600 71861,N/A,4.8,172
Nashik,cafe,Oneness cafe,N/A,N/A,4.5,2
Nashik,cafe,New Leaf Cafe,098908 19338,N/A,3.9,62
Nashik,cafe,Cafe Te Amo,083901 49585,N/A,3.4,40
Nashik,cafe,Cafe Elo,N/A,N/A,4.2,24
Nashik,cafe,Amrut Cafe,088884 03313,N/A,3.8,6
Nashik,cafe,ZAKI’S MultiCuisine Restaurant,N/A,N/A,4.7,19
Nashik,cafe,Koreean By Baristo,088610 11155,N/A,3.9,149
Nashik,cafe,Chai Tapri,098901 96410,N/A,3.8,933
Nashik,cafe,Green Bakes & Restaurant,070669 33933,http://www.greenbakesncafe.com/,4.2,396
Nashik,cafe,Bon Vivant,0253 231 4460,N/A,4.1,7077
Nashik,cafe,Cafe tea day,N/A,N/A,4.3,12
Nashik,cafe,COFFEE N YOU ️,098906 50594,N/A,4.7,18
Nashik,cafe,Caesar cafe,090287 70214,https://www.instagram.com/caesar_cafe__?igsh=MWIxN3BhdnAzOTMzcg==,4.4,22
Nashik,cafe,Cafe Bollywood,093732 80469,N/A,3.7,160
Nashik,cafe,Methamba Pure Veg Family Restaurant Nashik,087882 52582,N/A,4.7,78
Nashik,cafe,Bakers & Beans Cafe,N/A,http://www.neuroz.in/,5.0,4
Nashik,cafe,Naadbramha idli - Ashok Stambh (Nashik),096992 92753,https://www.naadbramha.com/,4.7,435
Nashik,cafe,Rose Cafe,088057 21869,N/A,5.0,10
Nashik,restro bar,Roof top kitchen & bar Nashik,095959 19525,https://roof-top-silk.vercel.app/,4.4,341
Nashik,restro bar,Air Bar,088885 33555,https://www.instagram.com/the_airbar/profilecard/?igsh=NjBwc2p0bTl0cTRz,4.0,1055
Nashik,restro bar,The Foundry,083800 39444,https://www.zomato.com/nashik/the-foundry-industrial-bar-sport-satpur,4.1,860
Nashik,restro bar,Le Bar Salon,N/A,https://expressinnindia.com/nashik-dining/,4.9,77
Nashik,restro bar,Topchi Brewing Outpost,080078 67244,https://topchi.in/,4.8,135
Nashik,restro bar,Water Vibes bar and restaurant,096733 76555,https://watervibesrestaurant.in/,3.7,461
Nashik,restro bar,Hotel Bhairavi Bar & Restro,N/A,N/A,3.7,180
Nashik,restro bar,La Terraza The Cafe Bar,N/A,N/A,4.0,164
Nashik,restro bar,THE LIQUOR HOUSE RESTAURANT AND BAR,084689 63618,N/A,4.2,93
Nashik,restro bar,Celestia Lounge - Nashik,N/A,https://sayajihotels.com/enrise-nashik/restaurant/all#the-celestia-lounge-bar,3.8,19
Nashik,restro bar,Rasoi Hotel And Bar,N/A,N/A,3.9,96
Nashik,restro bar,SKYFIVE Lounge,0253 355 4712,N/A,4.2,214
Nashik,restro bar,House of LE,085301 78383,https://airmenus.in/houseofle/order,4.8,312
Nashik,restro bar,Crossroads,N/A,N/A,4.0,239
Nashik,restro bar,Fog City,078881 78882,N/A,4.0,933
Nashik,restro bar,SHREE KUMARA BAR & RESTAURANT,N/A,N/A,4.0,403
Nashik,restro bar,The Escape Lounge,N/A,N/A,3.6,24
Nashik,restro bar,NEW PUNJAB RESTO & BAR,089565 64949,https://wa.link/g1w924,3.9,496
Nashik,restro bar,Shack Multi-Cuisine,088888 88853,N/A,4.1,1943
Nashik,restro bar,Hotel Mamas Bar And FAMILY Restaurant,N/A,N/A,3.8,339
Nashik,restro bar,Patang restaurant and bar,077220 30040,N/A,4.1,947
Nashik,restro bar,Strato Restaurant & Bar,091455 55851,https://www.marriott.com/hotels/hotel-information/restaurant/iskcn-courtyard-nashik/,3.4,23
Nashik,restro bar,K T S Family Restaurant and Bar,N/A,N/A,4.1,134
Nashik,restro bar,Quarter Pillar Bar and Restaurant,098929 80404,N/A,4.2,55
Nashik,restro bar,Ichamani Snacks And Cold Drinks,92260352111,N/A,4.7,15
Nashik,restro bar,Amol Bar & Restaurant,098236 83656,N/A,3.8,162
Nashik,restro bar,Flying Monk,095617 05405,N/A,4.0,843
Nashik,restro bar,MAUKA THE BAR,075078 49668,https://www.instagram.com/,4.4,332
Nashik,restro bar,21st Century Restaurant,098220 73030,N/A,4.3,628
Nashik,restro bar,HOTEL NEW PADMA BAR And RESTAURANT,090969 49999,N/A,3.5,299
Nashik,restro bar,Red Chilly Spirits N Spices,084540 80808,https://www.facebook.com/spiritsandspicesnashik,4.2,1940
Nashik,restro bar,Thyme & Whisk - Best Pure Veg Fine Dine Restaurant & Bar In Nashik,097260 00068,https://trinetraventure.com/thymeandwhisk.html,4.7,1318
Nashik,restro bar,Chiku's family restaurant and bar,N/A,N/A,4.5,14
Nashik,restro bar,Royallisto - Restro And Bar,079868 80988,N/A,4.7,44
Nashik,restro bar,Hotel Singh Palace,090280 21111,N/A,3.7,83
Nashik,restro bar,River Dine Restaurant & Banquet,099232 73444,N/A,4.1,3100
Nashik,restro bar,Vicky sagar restaurant and bar,080876 66697,N/A,4.1,175
Nashik,restro bar,Aura Family Restaurant & Multi Cuisine Resto-Bar,075175 11170,https://www.instagram.com/auranashik?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,4.1,38
Nashik,restro bar,Hemraj Rest and Bar,N/A,N/A,4.0,185
Nashik,restro bar,Horizon Rooftop Restaurant,0253 295 3777,https://sayajihotels.com/enrise-nashik/restaurant/all#horizon,4.3,59
Nashik,restro bar,"Nandinee Woodlands, Nasiklub",088063 63050,http://www.nasiklub.in/,4.1,1561
Nashik,restro bar,Hotel Lotus Bar & Restaurant,N/A,N/A,4.0,160
Nashik,restro bar,HOTEL Surel Family Restaurant & Bar,0253 247 1356,N/A,3.7,68
Nashik,restro bar,The Second Empire,090212 06725,https://thesecondempireluxurydining.com/,4.2,1864
Nashik,restro bar,Maharaja Restaurant And Bar,N/A,N/A,3.9,163
Nashik,restro bar,MEERA BAR & RESTAURANT,N/A,N/A,4.0,426
Nashik,restro bar,"Farmaish Restaurant, Open Deck Bar Boutique",N/A,N/A,3.8,180
Nashik,restro bar,Sitara Gokul Restaurant And Bar,0253 231 9158,N/A,3.9,87
Nashik,restro bar,Yaari Resto & Bar,N/A,N/A,3.0,6
Nashik,restro bar,Hotel Mahakrishna Restaurant & Bar,0253 259 3988,N/A,3.9,138
Nashik,restro bar,Yahoo Hotel Restaurant & Bar Nashik,0253 257 1748,N/A,4.1,4383
Nashik,restro bar,Yaari Resto Bar,N/A,N/A,4.3,62
Nashik,restro bar,Barrel Tap Brewery - Express Inn,N/A,https://expressinnindia.com/nashik-dining/,4.7,205
Nashik,restro bar,The Smoked Vine,0253 664 4500,https://www.radissonhotels.com/en-us/hotels/radisson-blu-spa-nashik/restaurant-bar?cid=a:se+b:gmb+c:apac+i:local+e:rdb+d:ind+h:INMHISK1,4.1,113
Nashik,restro bar,HOTEL STAR RESTAURANT & BAR,097654 87785,N/A,3.7,82
Nashik,restro bar,"Pegasus Global Cuisine - Restaurant, Bar & Banquet By Callisto",090965 11106,N/A,4.4,158
Nashik,restro bar,Hotel SKY Family Restaurant & Bar,088888 62243,N/A,4.1,31
Nashik,restro bar,Hotel Sahib family Restaurant and Bar,080558 03395,N/A,4.2,32
Nashik,restro bar,OriGin Nashik,093564 12002,http://gnbhospitality.in/,4.3,3417
Nashik,restro bar,Hotel Satkar Restaurant And Bar,0253 231 6388,N/A,3.6,70
Nashik,restro bar,Kopa Kabana's,0253 231 7698,N/A,3.9,471
Nashik,restro bar,Vaibhav Bar & Restaurant,086003 59839,N/A,3.9,25
Nashik,restro bar,The Callisto-Multi Cuisine Restaurant & Bar in Nashik,080805 87063,N/A,4.2,1495
Nashik,restro bar,Garwa Hotel Nashik | Family Restobar & Banquet,091752 12929,https://www.garwahotel.com/,3.9,3288
Nashik,restro bar,Hotel Sai Saya,095525 37974,N/A,3.7,1653
Nashik,restro bar,"Curry Leaves, Indira Nagar - Hotel, Restaurant, Banquet, Rooms",094231 89995,N/A,4.4,3737
Nashik,restro bar,Kaka Ka Dhaba,090112 38000,N/A,3.9,5526
Nashik,restro bar,Snehit Bar & Restaurant,N/A,N/A,3.8,58
Nashik,restro bar,Shashwat Restaurant And Bar,094209 33399,N/A,3.7,107
Nashik,restro bar,The Cobble Street (TCS),083809 98099,N/A,4.2,2772
Nashik,restro bar,Tamayo - The Restro Cafe,088560 00681,N/A,4.4,90
Nashik,restro bar,Spice Route,099229 92231,N/A,4.0,2377
Nashik,restro bar,Hotel Darshan Bar & Restaurant,0253 246 3842,N/A,3.5,239
Nashik,restro bar,Palm Shells,079724 73769,http://www.palmshells.in/,3.9,1319
Nashik,restro bar,Hotel West In (East End) Family Restaurant and Bar,0253 295 3995,N/A,3.8,455
Nashik,restro bar,HOTEL EXPRESS RESTO & BAR,095799 85559,N/A,4.0,404
Nashik,restro bar,Hotel Vaibhav Bar And Restaurant,097679 83338,N/A,3.7,89
Nashik,restro bar,Nazrana The Resto Bar,088880 46600,http://www.hotelsevenheaven.com/,3.5,50
Nashik,restro bar,Solterra Bar - Gateway Nashik,0253 669 2300,https://www.gateway-hotels.com/en-in/hotels/gateway-nashik/restaurants/solterra-gateway-nashik?utm_medium=Local&utm_source=Google&utm_campaign=Solterra,4.1,8
Nashik,restro bar,INARA bar & kitchen,099608 98448,N/A,3.9,36
Nashik,restro bar,HOTEL RAU PERMIT ROOM AND BAR,098902 94277,N/A,3.8,112
Nashik,restro bar,Tamara Banquet & Restaurant,098220 24422,N/A,4.2,1213
Nashik,restro bar,Vishala Hotel and Bar,N/A,N/A,3.7,52
Nashik,restro bar,"Shree Rajbhog Thali, Mumbai Naka",090111 98765,http://www.shreerajbhogthali.com/,4.6,18734
Nashik,restro bar,Ghungroo Bar,0253 257 9032,N/A,3.6,16
Nashik,restro bar,Hotel Santosh Restaurant & Permit Room,0253 238 2455,N/A,3.7,242
Nashik,restro bar,Hotel Radhika,0253 230 5872,N/A,3.7,1404
Nashik,restro bar,Hotel Yogesh,N/A,N/A,3.7,361
Nashik,restro bar,Mehfil Restaurant and Bar,N/A,N/A,3.6,145
Nashik,restro bar,Spices N Drinks,N/A,N/A,3.8,12
Nashik,restro bar,Hotel Madhuban,0253 259 1420,N/A,3.7,331
Nashik,restro bar,Hotel Grape City - Peshawari Restaurant,0253 245 6663,https://www.hotelgrapecity.com/,4.0,608
Nashik,restro bar,Hotel Hello,0253 257 1748,N/A,4.1,120
Nashik,restro bar,The Namastey Nashik – Best Pure Veg Restaurant,0253 299 5031,N/A,4.6,2075
Nashik,restro bar,Hotel Big City Banquet & Resto-Bar,098600 96350,N/A,3.9,659
Nashik,restro bar,Courtyard by Marriott Nashik,0253 666 6555,https://www.marriott.com/en-us/hotels/iskcn-courtyard-nashik/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,4.3,3172
Nashik,restro bar,Hotel Jalsa,N/A,N/A,4.1,301
Nashik,restro bar,Hotel Raj Darbar,090117 86371,N/A,3.9,210
Nashik,restro bar,Majhali Restaurant - College Road,0253 231 7772,N/A,4.3,1488
Nashik,restro bar,Somras Bar,033 6666 0000,https://www.tajhotels.com/en-in/taj/ambad-nashik/restaurants/solterra/?utm_medium=Local&utm_source=Google&utm_campaign=somras-bar-the-gateway-hotel-ambad-nashik,2.5,2
Nashik,restro bar,Enrise by Sayaji Nashik,0253 295 3777,https://sayajihotels.com/enrise-nashik,4.2,3018
Nashik,restro bar,Grand Sadichha Seafood Restaurant & Bar,093738 40408,N/A,4.0,138
Nashik,restro bar,SANDIP BAR & RESTAURANT,N/A,N/A,1.0,1
Nashik,restro bar,Panorama at BLVD Nashik,0253 664 4000,http://www.blvdnashik.com/,4.2,611
Nashik,restro bar,Dum Factory Family Restaurant & Bar | Best Veg & Non Veg Family restaurant in Nashik,093567 16424,https://wa.link/ce6y90,3.2,11
Nashik,restro bar,FAMILY COURT BAR ASSOCIATION,0253 259 8199,N/A,4.2,6
Nashik,restro bar,EL KICK RESTAURANT & BAR,N/A,N/A,N/A,N/A
Nashik,restro bar,Vintage Asia - Courtyard By Marriott,N/A,http://www.marriott.com/,3.5,12
Nashik,fine dining restaurant,THE TEROTALE,091303 03308,N/A,4.7,6197
Nashik,fine dining restaurant,Verandaah Restaurant,090900 30101,https://www.instagram.com/verandaah_nashik?igsh=bm9rNWUwd21lbjAw,4.6,643
Nashik,fine dining restaurant,"Krishna Leela Pure Veg Family Restaurant & Banquet Hall,",090964 74539,http://krishnaleelapureveg.com/,4.6,484
Nashik,fine dining restaurant,mykonos - Nashik,093597 95401,N/A,4.7,1440
Nashik,fine dining restaurant,Namaste Chef by Asian Wok and Grill,073785 99999,https://namastechefawg.in/,4.5,1462
Nashik,fine dining restaurant,Amrut Garden's Iconic Multi-Cuisine Restaurant,093700 03470,N/A,4.2,181
Nashik,fine dining restaurant,Baracco Alfresco. Bar. Banquets | Multi Cuisine Restaurant,077700 08011,N/A,4.3,1616
Nashik,fine dining restaurant,Bakes & Brews,091455 55851,https://www.marriott.com/hotels/hotel-information/restaurant/iskcn-courtyard-nashik/,4.5,28
Nashik,fine dining restaurant,"Krave Restaurant ,Lounge and Banquets.",095454 51313,N/A,4.5,323
Nashik,fine dining restaurant,MyOhMy,N/A,N/A,4.4,977
Nashik,fine dining restaurant,PAL DHABA,072193 07668,http://www.paldhabanashik.com/,4.3,209
Nashik,fine dining restaurant,Hotel Gandharv Pure Veg Restaurant (best pure veg restaurant in nashik),084840 25388,N/A,4.4,326
Nashik,fine dining restaurant,Hakka Tikka Fine dine,080555 22218,N/A,3.9,35
Nashik,fine dining restaurant,The palms Multi cuisine & Family Restaurant,N/A,N/A,4.0,35
Nashik,fine dining restaurant,Udupi Tadka High Gardens Pure Veg restaurant,089560 36925,N/A,4.4,2303
Nashik,fine dining restaurant,King of salad mix - best salad in Nashik,094230 64642,N/A,4.9,80
Nashik,fine dining restaurant,Majhali by Vikram Ugale - Rooms | Restaurant | Banquet,075882 17774,N/A,4.3,1119
Nashik,fine dining restaurant,HOTEL AL-AZIM: Best restaurant in nashik,090962 68456,N/A,3.9,352
Nashik,fine dining restaurant,Hotel Rama Heritage Pure Veg Restaurant,099237 53622,https://hotelramaheritage.com/,4.2,501
Nashik,fine dining restaurant,Brotein Bistro (Best Healthy Food Restaurant In Nashik),099229 69673,https://www.instagram.com/broteinbistro?igsh=OGQ5ZDc2ODk2ZA==&utm_source=qr,4.6,90
Nashik,fine dining restaurant,ASTER - MULTI-CUISINE RESTAURANT,088052 27777,https://www.expressinnindia.com/,4.5,755
Nashik,fine dining restaurant,"The Zaffran Restaurant, Nashik",076668 88365,N/A,4.1,265
Nashik,fine dining restaurant,Edke Biryani & Catering,099602 35585,http://www.edkebiryani.com/,4.8,236
Nashik,fine dining restaurant,The_Eateria by Metkar's (Family Restaurant),078755 92221,N/A,4.6,330
Nashik,fine dining restaurant,GPS 99 RESTAURANT,086691 10119,N/A,4.0,937
Nashik,fine dining restaurant,The Machan's Nature's Bliss | Veg / Non-Veg Restaurant in Nashik | Famous restaurants in Nashik,078210 04239,N/A,3.9,289
Nashik,fine dining restaurant,Udupi Tadka Gokul Pure Veg Restaurant Nashik,094057 68388,N/A,4.2,6635
Nashik,fine dining restaurant,"Cloud Aroma (best Burgers, Sandwiches & Wraps)",086003 93171,N/A,4.9,111
Nashik,fine dining restaurant,Larive kitchen and cocktail,091122 77720,http://www.lariverestaurants.com/,4.3,325
Nashik,fine dining restaurant,Ambrosia Restaurant,0253 665 2222,http://www.grandriohotels.com/,4.1,270
Nashik,fine dining restaurant,SPICE IT,0253 663 5555,https://all.accor.com/hotel/7347/index.en.shtml,4.0,108
Nashik,fine dining restaurant,The Five Elements Nashik Road,075591 88391,https://hotelkewalnashik.com/,4.0,266
Nashik,fine dining restaurant,Hotel Mazda & Cafe - Best Cafe in Nashik| Family Restaurant in Nashik| Multicusion Restaurant in Nashik,085303 92333,N/A,4.3,541
Nashik,fine dining restaurant,Hotel Radhakrishna,0253 235 1380,http://www.hotelradhakrishnanashik.com/,4.0,3320
Nashik,fine dining restaurant,Shagun Dining Hall,0253 258 2555,N/A,4.1,4106
Nashik,fine dining restaurant,Hakka Tikka,090282 75522,N/A,4.1,296
Nashik,fine dining restaurant,Grills and More,095278 44888,https://www.instagram.com/_grillsand_more_?igsh=cW9vNDA0eml1dGls,4.4,206
Nashik,fine dining restaurant,C Bhagat Tarachand,074988 55154,N/A,4.3,1153
Nashik,fine dining restaurant,Hotel Rama Heritage,N/A,https://hotelramaheritage.com/,4.2,2998
Nashik,fine dining restaurant,GRILL CRAFT CO.,0788 788 6688,N/A,4.1,136
Nashik,fine dining restaurant,Haldiram's,070300 00146,https://www.haldirams.com/,4.7,6666
Nashik,fine dining restaurant,Al Arabian Express ( College Road),073503 42685,http://alarabianexpress.com/,4.4,5849
Nashik,fine dining restaurant,Garam Masala,N/A,N/A,4.8,17
Nashik,fine dining restaurant,Royal foods restaurant,N/A,N/A,4.8,41
Nashik,fine dining restaurant,Shilpa Dining Hall,099226 62255,N/A,4.1,4032
Nashik,fine dining restaurant,Barbeque Ville,083800 45222,N/A,4.1,3446
Nashik,fine dining restaurant,Zaika By Treat Hotel,N/A,N/A,4.4,173
Nashik,fine dining restaurant,Vitthals Pure Veg Restaurant,088068 58006,N/A,4.5,145
Nashik,fine dining restaurant,New Ruchira Family Garden Restaurant (Veg & Nonveg),082088 99134,http://newruchira.com/,4.0,310
Nashik,fine dining restaurant,Barbeque Nation - Nashik - City Centre Mall,080 6902 8738,https://www.barbequenation.com/restaurants/nashik/city-centre-mall?utm_source=GMB&utm_medium=nashik_city_centre_mall&utm_campaign=GMB_nashik_city_centre_mall,4.3,5882
Nashik,fine dining restaurant,Samarkand Restaurant,0253 232 5000,N/A,4.2,413
Nashik,fine dining restaurant,Kainaat - Zafar Bhai's Restaurant,098905 80333,https://youtube.com/@kebabspecialrestaurant?si=1D6eG72_zXPkyetp,4.4,156
Nashik,fine dining restaurant,DINGORE's Veg Curry | Veg Restaurant In Nashik,090281 85104,https://sites.google.com/view/dingoresvegcurry/dingors-veg-curry-Veg-Restaurant-In-Nashik?authuser=0,4.3,1464
Nashik,fine dining restaurant,Chaska Maska Veg Restaurant,093074 02293,N/A,4.1,441
Nashik,fine dining restaurant,Shamsundar Misal - Ashok Stambh Branch,073500 61651,N/A,4.3,911
Nashik,fine dining restaurant,"Curry Leaves Pure Veg , Jehan Circle",077220 15994,N/A,4.3,10444
Nashik,fine dining restaurant,The Soil Fine Dining Restaurant,079727 44103,https://thesoil.vip/,5.0,34
Nashik,fine dining restaurant,Veg Aroma,083800 32373,N/A,4.0,7158
Nashik,fine dining restaurant,Sadguru Pure Veg Family Restaurant Dhaba Jain food & Party Hall,076662 15463,https://sadgurupureveg.my.canva.site/,4.3,1983
Nashik,fine dining restaurant,"Big Daddy's | Best Coffee , Burgers & Waffles",082378 22783,N/A,4.8,69
Nashik,fine dining restaurant,Baadshah Tandoor,084465 71792,N/A,4.2,122
Nashik,fine dining restaurant,Amritsar Haveli Nashik,086699 88676,http://www.amritsarhaveligroup.com/,3.6,72
Nashik,fine dining restaurant,Udupi Restaurant,0253 250 5037,N/A,4.0,405
Nashik,fine dining restaurant,Hotel Durga © | हॉटेल दुर्गा © | Fast Food Pure Veg Restaurant | Best Cafe in Nashik,096652 08277,N/A,4.5,2346
Nashik,fine dining restaurant,Le Garlic Family Restaurant,076209 19019,N/A,3.6,472
Nashik,fine dining restaurant,Citrine Restaurant - Gateway Nashik,0253 669 2328,https://www.gateway-hotels.com/en-in/hotels/gateway-nashik/restaurants/citrine-gateway-nashik?utm_medium=Local&utm_source=Google&utm_campaign=Citrine,3.9,66
Nashik,fine dining restaurant,Sadhana Chulivarchi Misal,080 4806 7352,http://www.sadhanamisal.com/,4.3,27233
Nashik,fine dining restaurant,Maharashtra Darbar House of Biryani,077220 88922,N/A,4.1,1761
Nashik,fine dining restaurant,Jayesh khanawal -Non Veg Family Restaurant |Top Restaurant in Amrutdham |Veg & Non Veg Family Restaurant Nashik,099223 02998,N/A,3.9,121
Nashik,fine dining restaurant,Lords Punjab Restaurants & Bar,N/A,N/A,3.8,26
Nashik,fine dining restaurant,Divtya budhlya machi,098222 90599,N/A,3.8,2156
Nashik,fine dining restaurant,FUSION Indo-chinese restaurant,093735 61242,N/A,4.5,30
